"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting"
"5613","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8422555555556,151.254597222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1322D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,6253964.06226341,338508.717967757
"5614","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8421666666667,151.254583333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1328D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6253973.96979172,338507.493999105
"5615","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8421555555556,151.254577777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1329D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6253975.1202556,338507.009106996
"5616","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.842125,151.254563888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1331D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,6253978.33022678,338505.704426576
"5617","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8421138888889,151.254558333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1332D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253979.52658728,338505.060697295
"5618","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8421027777778,151.254555555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1333D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6253980.81199688,338504.710618048
"5619","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420944444444,151.25455,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1334D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6253981.78119478,338504.427222667
"5620","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420833333333,151.254547222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1335D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6253983.02156688,338503.946059728
"5621","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420722222222,151.254538888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1336D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6253984.14133617,338503.21236135
"5622","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420527777778,151.254527777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1337D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253986.30805464,338502.072241117
"5623","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8420388888889,151.254525,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1338D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253988.12535094,338501.82133418
"5624","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420305555556,151.254522222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1339D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6253988.80470652,338501.655237181
"5625","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420222222222,151.254516666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1340D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,6253989.96841475,338501.088317527
"5626","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8420027777778,151.254488888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1342D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,6253992.02054806,338498.551775171
"5627","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419916666667,151.254477777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1343D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,6253993.16294683,338497.314938892
"5628","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419805555556,151.254469444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1345D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6253994.38731497,338496.496136557
"5629","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419611111111,151.25445,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1347D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6253996.358539,338494.784258355
"5630","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419472222222,151.254438888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1348D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6253997.85191037,338493.609093789
"5631","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419361111111,151.254427777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1349D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253999.40096492,338492.776378134
"5632","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8419111111111,151.254405555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1351D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254002.07823498,338490.619417197
"5633","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8418861111111,151.254386111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1353D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254004.71342056,338488.77487823
"5634","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418805555556,151.254377777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1354D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6254005.23935813,338488.009205473
"5635","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418722222222,151.254372222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1355D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254006.33948014,338487.428467802
"5636","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418638888889,151.254358333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1356D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254007.24255208,338486.007256043
"5637","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418583333333,151.254344444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1357D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6254007.95979871,338484.900688163
"5638","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418333333333,151.254311111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1360D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254010.32887292,338481.458095331
"5639","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418222222222,151.254294444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1361D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,6254011.58446512,338480.180892278
"5640","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418138888889,151.254286111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1362D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,6254012.56398507,338479.410479702
"5641","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418111111111,151.254280555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1363D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6254013.0350766,338478.964128025
"5642","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8418111111111,151.254280555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1365D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254012.79898681,338478.895706318
"5643","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8417972222222,151.254266666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1367D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254014.42304778,338477.255197222
"5644","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8417722222222,151.254233333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1369D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254017.12113645,338474.327367196
"5645","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.84175,151.2542,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1376D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254019.42613263,338471.021518522
"5646","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.84175,151.254197222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1380D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,8,0,4,0,0,0,0,0,4,0,0,0,0,4,0,6254019.41756424,338470.851020314
"5647","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8417472222222,151.254191666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1382D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254019.92093701,338470.416777376
"5648","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.841725,151.254166666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1384D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254022.26528976,338468.217841225
"5649","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8416472222222,151.254080555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1391D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6254030.62193437,338460.014091727
"5650","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8416361111111,151.254063888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1392D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,88,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6254031.77402276,338458.423096411
"5651","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8416222222222,151.254055555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1393D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254033.45065102,338457.411961619
"5652","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8416222222222,151.254055555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1394D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254033.63330597,338457.707857813
"5653","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8416055555556,151.254038888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1395D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6254035.38278639,338456.039211259
"5654","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8415972222222,151.254025,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1396D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254036.0025817,338454.74620864
"5655","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8415944444444,151.254013888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1397D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254036.63012614,338453.825736032
"5656","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8415472222222,151.253947222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1401D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254041.61949879,338447.657418822
"5657","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8415361111111,151.253933333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1402D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,6254042.8462218,338446.133958723
"5658","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8415277777778,151.253919444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1403D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6254043.57757783,338444.874961637
"5659","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8415194444444,151.253908333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1404D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,36,0,4,0,0,0,0,0,0,4,0,0,0,0,4,6254044.8483826,338443.950495514
"5660","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8415111111111,151.253897222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1405D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254045.45908472,338442.687686398
"5661","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414972222222,151.253886111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1406D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6254047.07849946,338441.733270642
"5662","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414777777778,151.253844444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1409D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6254049.28134296,338437.884795839
"5663","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414555555556,151.253777777778,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1413D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6254051.44749698,338431.701448392
"5664","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.84145,151.253761111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1414D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6254051.94277025,338430.078538759
"5665","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414444444444,151.253747222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1415D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6254052.80198086,338428.64212247
"5666","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414416666667,151.253736111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1416D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6254052.93358353,338427.596399749
"5667","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414222222222,151.253658333333,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1420D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,68,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,6254055.12099827,338420.665895696
"5668","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8414194444444,151.253647222222,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1421D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,72,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,6254055.25682907,338419.510969327
"5669","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8414194444444,151.253630555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1422D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254055.26579756,338418.076366637
"5670","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8414194444444,151.253619444444,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1423D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6254055.16323878,338416.755936787
"5671","Sydney","Chowder.Bay","1","2014-03-05","verified_by_human",-33.8414111111111,151.253591666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1424D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6254056.17115133,338414.43169502
"5672","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8413527777778,151.253375,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1441D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,44,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254062.30169959,338394.045073433
"5673","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8413444444444,151.253313888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1445D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,80,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6254063.15826025,338388.419489474
"5674","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8413472222222,151.253305555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1446D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254062.8596851,338387.929436624
"5675","Sydney","Chowder.Bay","2","2014-03-05","not_verified_by_human",-33.8413472222222,151.253305555556,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1447D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,12,6254062.81013386,338387.739693616
"5676","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8413444444444,151.253291666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1448D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6254063.03015812,338386.358043555
"5677","Sydney","Chowder.Bay","2","2014-03-05","not_verified_by_human",-33.8413444444444,151.253291666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1448D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6254063.11015273,338386.418426841
"5678","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8413444444444,151.253291666667,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1450D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254063.15916606,338386.426028031
"5679","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8407194444444,151.252686111111,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1515D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254131.5328094,338329.051565984
"5680","Sydney","Chowder.Bay","1","2014-03-05","not_verified_by_human",-33.8406805555556,151.252688888889,"2014.03.05_Sydney_N.Bondi_N.Head_Chowder.Bay_T1_1517D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6254135.69075438,338329.346596352
